Objekt_Anschriften
Strasse
Wilhelmstraße 3
Wilhelmstraße 3
Seestraße 16
Pappelweg 4
Rosenweg 9
Lindenstraße 51 Klein Mohrdorf
Lindenstraße 51b
Lindenstraße 51c
Lindenstraße 51d
Lindenstraße 51e
Lindenstraße 51F
Seestraße 15
Wasserstraße 35
Tribseer Damm 37
Tribseer Damm 14
Schulstraße 32
Kummerow 1
Kiefernweg 3
Rennbahnallee 10
Laurenbergstraße 13
Semlower Straße 30
Dorfstraße 15
Semlower Straße 32
Heilgeiststraße 64
WEG Chausseestraße 7
Putbus  Chausseestr. 7
WEG Am Anger 2 - 24
Am Anger 2 - 24
G.-Adolf-straße 18
WEG Gartenstraße 81 - 83
Gartenstraße 81
Gartenstraße 83
Neuer Weg 5
Neuer Weg 6
Neuer Weg 9
Neuer Weg 10
Neuer Weg 11
Neuer Weg 15
Neuer Weg 16
WEG Böttcherstraße 24 - 26
Böttcherstraße 24
Böttcherstraße 25
Böttcherstraße 26
Böttcherstraße 24 - 26
Böttcherstraße 24
Böttcherstraße 25
Böttcherstraße 26
Wolfgang-Heinze-Straße 8a
Knieperdamm 77
Schulstraße 8 Niepars
Am langen Saal 26
Weidenring 13a
WEG Birkenweg 29
WEG Ernst-Thälmann-Str. 29a
Ernst-Thälmann 29a
Holthof 31 - 34
WEG Gustav-Adolf-Straße 24
Gustav-Adolf-straße 24
Finkenstieg 24
Finkenstieg 25
Finkenstieg 26
Kleinschmiedstraße 21
W.-Heinze-Str. 12
Wolfgang-Heinze-Straße 12
Lerchenweg 15
WEG Platz der Solidarität 5
Platz der Solidarität 5
WEG Ketelshagen 7
WEG Wiesenblick 3
Wiesenblick 3
WEG Wiesenblick 5
Wiesenblick 5
Wiesenblick 5 Kolodzeiski
WEG Weidenweg 9c
Weidenweg 9c
WEG Wiesenblick 1
Wiesenblick 1
WEG Ketelshagen 8
WEG Ketelshagen 9
WEG Ketelshagen 10
WEG Ketelshagen 11
WEG Ketelshagen 12
Mühlenstraße 50
WEG Jaromastraße 5
WEG Jaromastraße 7
WEG Karl-Marx-Straße 30
Wasserstraße 54
Mönchstraße 58B
An den Bleichen 8
WEG An den Bleichen 8
WEG Friedrich-Naumann-straße 60
Friedrichstraße 38
WEG Wilhelmstraße 3
Wilhelmstraße 3
Marktstraße 1
Badenstraße 47
WEG Fährstraße 20 - 21
Fährstraße 20
Fährstraße 21
Krummenhäger Weg 13
Alte Richtenberger Straße 72
Zipollenhagen 6
An den Bleichen 41
Satower Straße 138
Carl-von-Essen-straße 2
Frankendamm 88
WEG Ringstraße 15
Ringstraße 15
WEG Silenz 10
Große Parower Straße 12
WEG Kranichring 58
WEG Lilienthalstraße 3
Lilienthalstraße 3
WEG Friedrich-Naumann-straße 58
Hainholzstraße 60
WEG Rudolf-Breitscheid-Straße 41
Rudolf-Breitscheid-straße 41
Rennbahnallee 12
WEG Lilienthalstraße 2
Lilienthalstraße 2
WEG Mühlenstraße 39
WEG-Stoltenhagener Dorfstraße 83
Appolonienmarkt 1
Apollonienmarkt 1
Philipp-Julius-Weg 1
Zipollenhagen 2
Zipollenhagen 3
Marienchorstraße 3
Marienchorstraße 4
WEG Gerhart-Hauptmann-straße 9
WEG Badenstraße 24
WEG Badenstraße 25
Badenstraße 24
Badenstraße 25
WEG Gerhart-Hauptmann-straße 7
Friedrich-Engels-straße 9
Badenstraße 24
An den Bleichen 11
Rennbahnallee 10
Semlower Straße 30
Neuer Markt 15
Seestraße 4
Seestraße 15
Frankenstraße 19
Fuchsweg 43
Nieparser Weg 22 - 24
Nieparser Weg 28A
Große Parower Straße 24
Franz-Wessel-Straße 25
Franz-Wessel-Straße 27
Frankenwall 26
Martinsgarten 1a
WEG Martinsgarten 1a
WEG Böttcherstraße 28
Fährhofstraße 29
Frankenstraße 30
WEG Große Parower Str 131
Franz-Wessel Straße 32
WEG Böttcherstraße 34
Gustav-Adolf-straße 35
Gustav Adolf Straße 24
Friedrich Naumann Straße 60
Wasserstraße 57
Langenstraße 41
Lübecker Allee 43
Weidenweg 9
Frankenstraße 49
Frankenstraße 50
Frankenstraße 51
Frankenstraße 52
Tribseer Damm 53
Wilhelmstraße 3
Wilhelmstraße 3
Wilhelmstraße 3
Wasserstraße 64
Am Fischmarkt 7a
Am Fischmarkt 7
Am Fischmarkt 7b
Am Fischmarkt 7c
Wasserstraße 65
Wasserstraße 65a
Wasserstraße 66
Fährstraße 20
Fährstr 21
Fährstr 20
Fährstr. 21
Fährstr. 20
Barther Str. 75
Frankendamm 88
Frankendamm 92
Platz der Solidarität 4
Am Anger 24
Lilienthalstraße 3
Dorfstraße 6
Wolfgang-Heinze-Straße 2
Nisdorf 10
Bahnhofstraße 3
Fährstraße 6a
Badenstraße 24
G.-Hauptmann-straße 7
Wasserstraße 16
Binzer Weg 26
Barther Straße 13
Jungfernstieg 17
Fuchsweg 43
Nieparser Weg 28A
Nieparser Weg 22
Nieparser Weg 22a
Nieparser Weg 24
Fuchsweg 43a
Fuchsweg 43b
Fuchsweg 43c
Nieparser Weg 28
Frankenwall 23a
Knöchelsöhren 25
Knöchelsöhren 25 - 27
Frankenwall 26
Maxim Gorki Straße 28
Mönchstraße 6
Mönchstraße 6a
Mönchstraße 7
Mönchstraße 7a
Mönchstraße 8
Mönchstraße 8a
Mönchstraße 8b
Mönchstraße 8c
Mönchstraße 8d
Carl-Heydemann-Ring 80
Carl-Heydemann -Ring 82
Barther Str. 71
Tribseer Damm 52
Richtenberger Chaussee 47
Am Kronhalsgraben 17a
Frankenstraße 49
Barther Straße 71
Carl-Heydemann-Ring 80
Carl-Heydemann-Ring 82
Platz der Solidarität 4
Platz der Solidarität 5
Heilgeiststraße 90
Maxim Gorki Straße 28
Dorfallee 26
Carl von Essen Straße 39
WEG Fährstraße 7
Badenstraße 24
Jungfernstieg 13
Dammstraße 5
Heilgeiststraße 15
Heilgeiststraße 15a
Langenstraße 52
Marienchorstraße 1
Tribseer Damm 52
Peter-Blome-Straße 10
Karl-Marx Straße 30
Mietsonderverwaltung G.-P.-straße 131 Wrage
Tribseer Damm 58a
Tribseer Damm 58
Große Parower Straße 26
Heilgeiststraße 90
Reifergang 91a
Reifergang 91b
Reifergang 91c
Reifergang 91d
Westhafen 4
Westhafen 6
Hafen 16
Greifswalder Chaussee 43
Gartenstraße 27
Dorfstraße 10
Bleistraße 1 - 3
WEG Strandpromenade 7
Langenstr. 13
Mühlenstraße 7
Tribseer Damm 58
Tribseer Damm 58a
Spielhagenstraße 16
Tribseer Straße 7
Tribseer Straße 16
Tribseer Straße 17
Große Parower Straße 26
